@RELATION Points

@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC

@DATA
3.0806970056947796 , -3.670993536082925
9.221149521977278 , -4.96126057349363
1.9715455499650254 , -10.753174313928815
9.402213036074448 , -5.180186481158509
3.142008247629235 , -3.910339625436365
9.196245229944378 , -4.790903192541073
3.091574085158241 , -3.930703138459788
4.56618970293998 , 1.5278225726719925
3.2520087505190913 , -3.6424146584268864
2.874920708465665 , -3.5512111473009993
1.812634895682303 , 1.280598361046314
9.66917100236647 , -4.967666908027711
3.0271020841143166 , -4.031805583500111
4.689234515715771 , 1.4899917065493167
2.4829621940926323 , -11.359539507553023
2.863788793087913 , -3.698601534529957
3.0862889701532534 , -4.125211667668295
2.360083510988205 , -11.106622033771849
5.864586497786625 , -4.7517932574164
3.164100652554673 , -3.6612224733013004
9.112611488152057 , -4.97451693104995
2.1990521856377363 , -11.240845352210618
1.871713187095727 , 1.515463438405354
3.289326366401119 , -3.7771511634545623
3.1155182967886317 , -3.6420930479802496
3.3149480237215574 , -3.5012336332941847
2.358706298130537 , -10.861055605658036
3.0077434765731783 , -3.643201781453594
3.199437888942195 , -3.691889239240874
2.6203216580743725 , -10.73518531972572
2.346391366939728 , -11.14846348334666
4.4043194905569605 , 1.2192242573342558
2.5649842008539707 , -11.227689213881478
4.792988780690136 , 1.1810543250045116
3.34586814768826 , -3.7413243657106943
6.017242103594983 , -5.0366883970843075
9.532955454913578 , -5.237841949149381
2.40998454085644 , -10.71437752142167
2.2150166007340992 , 1.6983873842911401
2.6005084648808383 , -11.391273791504453
2.3284823979030076 , -10.85237329576806
9.20477221865335 , -5.117695767921022
9.7688891929275 , -4.990527945408342
4.676548729889489 , 1.6102107309168805
3.3724422549848154 , -3.8065984946958604
2.9939850290241172 , -3.5978301387829896
2.2620150536641335 , -10.88847805150294
3.3214718444823195 , -3.5143756818912406
2.0596856644610386 , 1.6030194635767427
5.638186683082464 , -4.844212069442452
3.276660019359353 , -3.9151188438125706
2.9108299893326843 , -3.584525098881162
6.056836727504253 , -4.760022416848206
4.779530420248718 , 1.103516766551086
2.2530280306049564 , 1.338313029304081
9.607492248525398 , -5.383147128738855
9.462182661270598 , -4.803167651430053
2.0386308981383205 , 1.6961357543036828
2.696533785834389 , -10.960678222843908
3.190023964628469 , -3.4726434808432636
5.983293922969722 , -4.836395360375232
3.150956600928378 , -3.6884279879914983
2.357980195268439 , -10.869189617016795
3.335866509238657 , -3.8210154350604144
2.4824161862653087 , -11.129651849304821
4.528900954529012 , 1.548323269377654
2.2277021615033625 , -10.862517157956692
2.642336479476315 , -11.248399471058589
9.53249227967667 , -4.947767986213014
3.053165675035615 , -3.954224293414332
9.448560478021372 , -4.910390146682532
3.271761764882381 , -3.796900690923411
9.48138417261794 , -5.08909375285877
3.215905130473152 , -3.9595053240687643
2.5426374900647435 , -10.757338975340694
1.9649917853092047 , 1.3050790457688546
2.536165900400457 , -11.36016615678422
2.992170558205117 , -3.469648589930757
3.383106151591517 , -3.676159837254528
3.1916933725479923 , -3.6042819594253146
3.2020319666537844 , -3.660519003857483
9.162040765481873 , -4.7034176814289115
3.222474330637257 , -3.533649788883922
2.6424843508659883 , -10.976074651358307
5.533819027870482 , -4.8247686273953025
1.6733681121371224 , 1.815544101869465
2.3602996837186563 , -11.041305705105916
9.687638197888592 , -4.4527458847024475
9.56700177957659 , -5.324038808379622
2.498756993961293 , -10.684071590964773
9.659004745119534 , -4.914778707158907
3.117413339915463 , -3.738129864775692
9.145286458085447 , -5.05253324134727
3.1840979963152782 , -3.569656801237144
3.219020074539074 , -3.8433442076034137
9.682200398139173 , -4.876812802372047
3.2580641043009146 , -3.804506108169005
2.2692500238737185 , -10.708413115340983
2.581117052377074 , -10.88460722094079
2.8925735389746077 , -3.8020114838779677
2.170402311322505 , -10.772821946155677
4.521098270862774 , 1.3399991357375713
2.327565515479435 , -11.115073989398837
2.1387366643873573 , 1.5184317957187463
2.6072638044168404 , -10.872285576770892
1.9557749224281666 , 1.1323956365151824
4.741444221791506 , 1.21416430239411
9.650196309207347 , -5.143950378725583
2.6092462348416836 , -10.993940757516695
2.9877902122751765 , -3.6920178076998393
2.437375800190142 , -10.633154271599805
3.160720795152698 , -4.130447512734965
9.666292638787638 , -5.3620887550767815
9.311364675853277 , -4.820920983310964
2.0444387428669226 , 2.321392782192296
5.991381893634628 , -5.109159819661318
9.076990448984839 , -5.114127362433491
3.3252123119339543 , -4.037383618133782
6.24427935329834 , -5.312815178221575
2.9821177726138908 , -4.1585707328356
5.628211773397011 , -4.859439628123246
4.689308386569844 , 1.4310538563597903
2.4908108592220763 , -11.215468074202505
3.018198581960272 , -4.067257212999938
9.543009541804349 , -4.9198408928922195
2.17481657554678 , -11.324150180219208
3.0904224341756894 , -3.9497916471034396
2.3361514344186123 , -11.142488734184193
5.423294153235759 , -4.759367401815828
3.0934311650484725 , -4.011572772155375
9.513615094426621 , -5.282941480242931
9.739015219731492 , -4.839973705045846
2.034913453801418 , 1.4299692617111557
5.8336868954917405 , -5.166176949545733
2.4773727354192916 , -11.027535045593103
5.862318736776361 , -5.260763053149933
2.93232868206916 , -4.019636712315509
2.98571036186135 , -3.455661995877091
3.291770722037127 , -3.5904379828972326
3.1442422496589977 , -3.8176700348318255
2.515545196387534 , -10.70500320977928
3.0320978145837576 , -3.6572004151068374
6.152551150262208 , -4.634738873749393
2.9377735562217193 , -3.4149322606508914
2.5112216682779227 , -10.696327584718638
2.1607810277765105 , 1.3560377570464992
5.845402304577229 , -4.8098790352755225
2.6174909605241057 , -10.957379178854355
3.1307028796828296 , -3.3617968678189616
9.23459031579242 , -5.225652525004204
2.1278953562133562 , -11.03677087921799
2.1919122454927544 , -10.721219360894663
3.126914573434189 , -3.4096789463965287
2.0584684797706236 , 1.4395423416547097
3.0605158081609405 , -3.5108552465199647
2.100114249071271 , 1.622347305568027
2.499520599857994 , -11.330563931062546
3.237147110257581 , -3.943100800750582
4.264069878890775 , 1.4153553476763852
9.304015205069772 , -5.09717376768414
5.447999255785635 , -4.966812577537109
3.319477859527773 , -3.8298455666007456
5.9015161114402215 , -4.916062909265634
3.049295939483592 , -3.7750729133870964
1.9076553684494133 , 1.4755582961841627
2.9973483560750935 , -3.8147468977018995
3.0202670319692198 , -3.6057502646761708
3.1197179504359682 , -3.5438120118863843
2.0363539896135605 , 1.332714230777373
2.235579920408574 , -10.889167185133612
2.437215906723228 , -11.181931162123336
2.6366294877384844 , -10.955127371002227
2.2336949905129084 , 1.3884266108170342
9.245722310007633 , -5.073247552090001
3.2276012336429147 , -3.7147378619032176
3.1004928251935366 , -4.154930463497205
3.4246227799668874 , -3.898794151360101
2.968737174096087 , -3.5702275286993017
2.1699684163897794 , -10.866265938495427
3.161186278212757 , -3.8362697795224583
1.7051734186237866 , 1.6709750632675238
9.086152436708602 , -4.846949329619031
2.2367345130594414 , -11.207772190767452
3.2166106826104355 , -3.8376211693709763
3.199606011651001 , -3.5882611365884403
6.339364192869837 , -4.741427496273806
3.184791286683049 , -3.7578026876143253
9.468967983740583 , -4.9148844445429845
3.149094912277074 , -3.8175254753962045
2.540204804391025 , -11.650429828865349
3.194734519883105 , -4.176086041729616
3.0108566826428143 , -3.5652824670170595
3.183200336591456 , -3.6526256208865915
3.3602364840090133 , -3.920536201825514
2.7549237867892042 , -3.6882542809446655
2.321972818909816 , -11.228246783313452
3.1459990905967894 , -3.7541764231245986
3.5854220364699696 , -3.8375680289668503
1.6059601632815979 , 1.7036248005774957
5.5015219441652725 , -4.580312106847691
2.4917794779108746 , -11.116929542198989
3.217154521410195 , -3.78993888124881
3.2277689853084124 , -3.6506249632876964
5.736149684226016 , -5.004787076061154
3.000602572284997 , -4.257646117539616
2.3921152711208373 , -10.755853902422158
9.141626007243573 , -5.235890614447209
2.779863530137278 , -10.802513266575275
3.1787553464109433 , -3.786310442078706
2.832585237524852 , -3.7231930484795406
3.153193871666445 , -4.048031274001688
9.287985148178441 , -4.592670761371907
3.2520920387364303 , -3.4947989559939523
2.1616988421418437 , -11.222138464379652
2.414266772969901 , -10.933461441950548
9.576750881239677 , -5.235301821612932
2.5882949537563613 , -3.747774232772862
3.3975492667628293 , -4.053397240240849
2.2816457686441485 , -11.203192611644615
1.9917286308162843 , 1.5242575045723008
2.0595846776418854 , 1.34749276262563
3.063527122493623 , -3.719471388529922
3.224794475774833 , -3.938408803303724
2.420382559499884 , -10.75563717322567
9.611613162869357 , -4.8060155777649465
3.3152465075360125 , -3.80589867247922
2.0469981695809856 , 1.6955631325606266
2.985599411478482 , -3.643518779333977
3.2049087569057653 , -4.035616810431647
2.305977854247603 , -11.065064916784365
5.918350952489239 , -5.094886464585103
9.61160805431188 , -5.138321492585465
3.423468760700396 , -3.5638763880665865
3.241295533240078 , -3.932044393379951
1.7060692783885694 , 1.4941869331661772
2.896156024741348 , -3.846764353565157
2.3167177198705233 , 1.4950096408294158
3.373141228256924 , -3.919359529792132
2.5681034625102352 , -11.154800180693078
9.575634211932297 , -4.904304974961036
9.475349146998722 , -5.220155190799904
3.0094246887179272 , -3.7433075661965782
9.802314622049225 , -5.201196091438241
3.0401259698691945 , -3.849807500916112
2.8058657491651564 , -3.8723289853727723
5.99604372537055 , -4.808421058538235
2.191064701301495 , 1.312347092895319
2.879312758469203 , -3.8228018259919443
1.6697381547581343 , 1.7587186234490446
2.1870657329059364 , 1.6102915535609896
1.9469232687156297 , 1.1196341332415976
2.499485963607464 , -11.191495652512227
2.3227979104862717 , -11.361015480726389
9.685085446012366 , -4.787711389484991
4.6869530107994715 , 1.520296612413859
2.9986905079980297 , -3.531584410281462
3.5274909170268867 , -4.017506173030641
2.3117129312253075 , -10.77285322032591
2.2899212290134896 , -10.7812089157778
3.1741183375329136 , -3.4842172893741568
3.1675618690824523 , -3.4409647876651706
9.48555915621942 , -4.972491928290635
2.587328531417958 , -11.119151013173846
2.3943785521750973 , -11.070365611773598
3.277041155247386 , -4.165449362435412
5.695690213275899 , -4.948657024769716
2.9599858725951504 , -3.635678986199096
6.009678892667891 , -4.295326919422427
2.1040524916353847 , 1.8085842613655738
5.905213006134488 , -4.7399371048869
3.2072041102027953 , -3.9137156878716297
2.4617543505873556 , -11.22787966985741
9.891561965226979 , -4.669652331600524
3.381658748811173 , -3.966065578856333
3.1860627403339326 , -3.414805310312767
2.8144701898908178 , -3.982762152633292
9.79114314101432 , -5.030220339142887
3.1865742671185764 , -3.6338317671184437
3.1105507505174996 , -4.019802105543591
3.465904504790068 , -3.3948445182756473
2.3207356649677466 , -11.157431251102155
2.180827327333975 , 1.3596950388593247
9.453055945195642 , -4.944398014801987
5.725259008022901 , -4.984678377958397
2.5732573903858302 , -11.235632193842367
2.903144160020644 , -3.6851563769229365
4.727980048058783 , 1.9111120327827942
2.4930437958507046 , -11.234066047049048
3.198581856791698 , -3.7920702662210575
1.8684784746226821 , -10.834710790425294
3.565792263363168 , -3.71761592099175
2.551862022396903 , -11.111253456067171
2.158500255641475 , 1.4646041298477894
9.479422080901953 , -5.272149300364351
3.100263085097303 , -3.711258648623274
3.119149876559022 , -3.580070050345753
3.2860724991554378 , -3.8765670432786496
1.9883231935016603 , 1.314298026643866
3.208297458030102 , -3.9103314690304725
3.006714137232607 , -3.6659139786166515
2.3322138039061473 , -11.046669245749003
3.0841468752723027 , -3.6469712338329328
9.42414240170461 , -5.1910139138026015
9.381377270247109 , -4.878824929976619
9.40271444416408 , -4.711088799699186
9.18638014847146 , -5.001398779973405
9.207982447153155 , -4.9328952719070065
1.9208609018021914 , 1.3032394546488701
2.038217130712809 , 1.3034175411081146
9.622138479480515 , -4.869023588204881
2.789032088417968 , -3.4232821624835506
5.715891831795618 , -4.792049438666359
3.406464649987302 , -3.9027779220215875
2.9844681153617674 , -3.865572347974809
3.1778146991005634 , -3.7290003465821577
2.830376319309825 , -3.607680067170099
3.5175457858706167 , -3.93047932862629
2.9956643210332947 , -3.50075477542838
3.1416104561853926 , -3.541964762985524
9.12446152084176 , -4.977190860512205
2.3608622827016896 , -11.10839206045014
2.190325893485877 , -11.300875252742259
2.512857340122763 , 1.764333329812137
2.470144056497138 , -11.480257068363954
3.314871034910044 , -4.225548480154636
3.3195793490916428 , -3.6579540429132784
1.8286045547113048 , 1.205699871453915
5.84132231801609 , -5.194441930233664
3.1523610208131694 , -4.057910906880309
3.4129620127266502 , -3.8627802315105435
3.295947576766876 , -3.3451883270286284
1.8126925650855927 , -11.142766069656568
3.5453682559442 , -3.4313427098701066
1.714691430277458 , 1.5725108658275113
9.732910990931671 , -4.58109772657564
3.020153948203294 , -3.627121674842794
9.21591377480022 , -4.920102099547902
3.318892126259719 , -3.607556196110237
2.2278817487529192 , -11.0074575948206
3.3576294719977255 , -3.7307002497027737
3.105461450278354 , -4.0789729680023346
2.2303709731854715 , -11.024842345759172
2.4344545758332483 , -11.21153143248196
3.0999305559667008 , -3.6743947920368445
2.919101861876368 , -3.635037016648173
2.6321340294757825 , -10.987664834610479
3.3007916401245456 , -3.8948188999778424
9.292001388830911 , -4.424808443844511
5.520872080526425 , -4.971606240219788
5.97474870947657 , -4.699853804336916
3.313529723813437 , -3.609031318850224
6.255812718123236 , -5.346148605009368
2.993146318335407 , -3.799895115003818
3.5295977485548446 , -3.788219299804968
4.910681881851239 , 1.3831322844914082
2.7216491602422654 , -4.031997816570082
5.882495956848106 , -4.755757543177024
2.425590209975586 , -10.73471594756958
9.562033668072514 , -4.937809181661565
2.427960009429028 , -11.109976349014257
3.297661543274696 , -3.6893074808153514
2.6683228432381814 , -11.360952218499214
2.036352023817337 , 1.3842767203250612
2.150110473537082 , -10.807517104931184
2.4186281360996302 , -11.249488097041455
9.808942944095392 , -4.815076426372293
9.074439382785215 , -4.7476954765149175
3.0812759207847433 , -3.6560020188033397
1.918042119791978 , 1.7668488653110657
3.2583967347850447 , -4.01119685472941
9.827349861226958 , -4.918713061288205
9.41007999456904 , -5.168995910744618
4.735811545654819 , 1.4463585175085278
2.5429777308341572 , -10.969033974150351
2.3383740953327443 , -11.172298680534972
6.0744761807801915 , -4.361728764578112
2.9941515065549202 , -3.6432973729975133
2.94576973335165 , -3.815318764274122
2.233173268111109 , -11.090181170571379
3.1546438918933726 , -3.802063441631725
5.3037245327580145 , -4.849673357002709
5.944258144764307 , -4.717500428690841
2.973706220141445 , -3.696042898432587
3.1935540744229858 , -3.7443003790856055
3.3390550756556534 , -3.9226260590911037
2.547769053224406 , -11.064536873266196
2.3546716042626317 , -11.188245706789361
2.1967079514296133 , -11.27101627249565
2.2553473254892946 , 1.3511912932913004
2.4633240721564755 , -11.440202115717021
9.523734853257132 , -5.067154493016688
2.3134336214458555 , -10.76901562158491
3.0986128188569575 , -3.67861589622272
2.95664464583178 , -3.753586772715556
3.319962879456477 , -3.848114198300284
2.0086064543800264 , 1.4966055909061875
3.17571211657276 , -3.9739864867062455
4.578894023353158 , 1.5374997118772746
2.832275965362098 , -11.033196932175926
3.3683452535510723 , -3.7245355223667076
2.311092182807328 , -11.203013035093658
9.568855890080542 , -4.919478978897198
3.2217944867846775 , -3.7357395023399675
3.026037136422672 , -3.8612988885325787
5.6019600340690605 , -4.942036086170803
3.2456600658104504 , -3.591065156842176
3.398735266202393 , -3.7127847175555506
4.3718597839351805 , 1.6147284128616446
2.5703114206153845 , -11.298534656810688
4.326499906596158 , 1.467323321003741
3.0401387034096894 , -3.8865985591162624
3.2226414281471216 , -3.6521125440680575
2.5195113681152614 , -10.875461775910637
3.4550300506615788 , -3.7877769713891376
2.5994687308662625 , -10.93366435443378
1.9654754034213389 , 1.3570475724426205
2.0966131492412208 , -10.943174761248608
2.9294382241516876 , -3.906426507826048
9.420408109561576 , -4.688647465237905
3.403051400721 , -3.9734777933326515
9.64864808662454 , -4.7135007841243866
4.608400695707205 , 1.6689515991184252
3.525805368831559 , -3.7682857197493993
1.9724641256284414 , 1.4260231172711453
3.3617982971869345 , -3.601028555804899
2.077634318171176 , 1.4883272297072432
5.806039622670427 , -5.020393295846812
2.2478839932561323 , -10.896552407623018
2.1714642449568022 , 1.3998855776716517
2.36517458307205 , -11.146379038857283
3.0511713360239403 , -4.017073803629653
4.722744826359107 , 1.1362854796635964
3.196446314444807 , -3.770299357603881
2.7125546960527602 , -10.96408450991158
2.2820448681999492 , -10.91118044091116
2.8633317435650185 , -4.108114384769029
3.248887684900215 , -3.6858052695917927
2.273599231048793 , 1.5515248786907065
9.616282472207809 , -5.203723550364345
4.578588640468935 , 1.476410498820277
3.2270902585458128 , -4.244314149976202
2.633936542605455 , -11.262907607864308
9.21384891416618 , -4.849412800484288
4.675689901740134 , 1.5709078598609636
3.3012413102925393 , -3.739435983007432
2.4416285020956288 , -11.055600038780863
9.351318276933316 , -4.863895702950204
9.426783780937559 , -4.961800571881307
5.816278381139245 , -5.052444184513739
5.999427454499418 , -4.811681675990141
9.426575077024477 , -5.118740313158503
2.2522898903954154 , 1.702679766379387
3.0874339547767375 , -4.023087485158353
3.214599774808782 , -4.128288643514462
2.1744033896278117 , 1.154881897497397
4.869751154277318 , 1.4139938765538218
2.848016394139033 , -10.881939167205912
4.32849862892175 , 1.6419530797888773
3.206376964790796 , -3.8772285574333556
2.536297758526519 , -10.703230781580789
2.1479478049357863 , 1.647084421810917
9.865387949793133 , -4.84672450860039
9.419304995778475 , -4.943345978598484
2.2133167203009525 , 1.587654730112767
6.031997151065029 , -5.003198800838584
2.9365123400022215 , -3.593587293157675
3.367823090305536 , -3.7677633102239363
2.785178646268429 , -11.435654838904462
2.8773986161018907 , -3.81039292771499
9.322479860804199 , -5.361732967578982
3.31070021690347 , -3.458266631202458
3.4053522585177483 , -3.7244905866091904
9.777939204515205 , -5.064132857531646
3.1382621008351395 , -3.8108007614185957
2.8343282856263743 , -3.730649123086372
9.913492783499972 , -4.81345983715894
2.22120226564045 , -11.146882244625353
6.000200558064026 , -5.003685260473215
3.449018148221861 , -3.658531114555818
3.3427548221860954 , -3.914711915072316
4.681283024741725 , 1.2398691354421405
3.0732926756922474 , -3.7950420194664596
3.1674832472636 , -3.9823860069446027
4.541031688149925 , 1.2148260742472383
9.456547534725715 , -4.800670628009739
3.180735014259416 , -3.5431623790101616
2.343662794729396 , -11.110635103325905
3.1354885150773812 , -3.4515375148462497
2.7968837411383163 , -3.3341503714554457
2.0680488568326796 , 1.6511909416850676
4.801882642637394 , 1.5349569779065326
3.003626573300951 , -3.58976204282536
3.161973523787375 , -3.957082683308916
3.2642661464530356 , -3.5987928925756183
2.976223830319836 , -3.6785844585195524
1.634203616137372 , 1.6176181136352334
3.2076366771368043 , -3.729617057962261
2.63184031049504 , -3.7393603380858633
2.7250014778902427 , -10.84641490855264
2.465049415849699 , -11.407545996079628
9.824553974500457 , -4.657638572087841
9.55284266972327 , -4.871479127802914
3.129779833898566 , -3.898066057310511
9.470720988989004 , -5.009267707534725
2.6221155572735793 , -11.167816256154135
2.752847495842217 , -3.6456124339435734
9.829678168426138 , -4.6699482083213635
1.9491994687736582 , -11.089810681401646
3.152256475876406 , -3.9514605751401843
3.049281332180029 , -3.840275974990705
3.0230631918202207 , -3.7431357205480897
2.4725105960194114 , -11.037061869858672
3.162397632815406 , -3.9167099330316324
3.114114540877285 , -3.843599677305187
3.0700930530544563 , -3.9995615424808486
3.06356711708606 , -3.928234175867001
3.3319612958255886 , -3.563336510175412
2.6514558388670855 , -11.401475001260005
3.266547356575231 , -3.5381125710603496
4.796589215398551 , 2.0324330273123126
2.1595251620539466 , 1.6388455770295791
3.3534009674557548 , -3.2463789199131687
5.76834773595111 , -4.745672945830874
4.400979732559771 , 1.4425339058950515
2.180607402618043 , -10.866130571878998
2.408816483184294 , -10.79420702880918
1.967671392047896 , 1.5099276616613577
3.4471377202904807 , -3.8401949883875606
3.338423843116335 , -3.7761212436846585
6.067452132858437 , -4.982396776509065
9.859637588649148 , -5.114296526317325
2.022396886421014 , 1.4064712641020551
9.526825954266398 , -4.865756061382946
9.693049892722406 , -4.8872287954202225
1.9669600807435579 , -10.663041694816657
3.2087310841267964 , -3.792152570455147
9.242531923043746 , -4.961079291402609
2.990079285800184 , -3.747853616839066
2.995142744907148 , -3.9673928252363373
9.542139217246895 , -5.28744682632381
2.425438812442634 , -11.08601075806423
9.464461952462047 , -4.8106973701424565
3.164178098066861 , -4.262071800291665
1.9416632335344046 , 1.2845692594700926
3.128764431767328 , -3.8340855741487077
2.9684166254817717 , -3.673466085537809
3.1956844340652175 , -3.712037120061897
4.637812317555383 , 1.5367099178600976
3.2617646456633214 , -3.8610034993961735
9.563401761861435 , -5.180413059863675
2.423694558721519 , -11.211110052425589
2.0668081995251186 , 1.5455404933506227
1.6368484288297518 , 1.1478428945623376
9.614268532999667 , -5.1726317012052
5.883434705315816 , -4.973416624819572
3.0938623951181285 , -4.0612452457948125
6.300936114511504 , -4.815828365101152
1.9381111286533637 , 1.5004277388537068
2.90249785987249 , -3.580344257960949
2.9611925350333745 , -3.898923538376004
9.521233049509867 , -5.190138957384676
2.274764724237321 , 1.7263489456367942
1.7723025404085426 , 1.4206755969110212
3.143087949490347 , -3.562252315017587
5.65502307686769 , -5.026879898072819
1.7566858859690118 , 1.3517014441504276
3.4202988740997737 , -4.070357451131069
2.3815846761499735 , -11.008102257490144
3.230039787296594 , -3.868055048908767
3.344823354984797 , -3.913863438597714
2.72881033187565 , -10.838568931233679
2.0251293159288046 , 1.3739665670816357
3.084024460460638 , -3.608956772189001
9.707973279978539 , -4.802541498545521
3.2435073166390795 , -3.993705101338414
3.3311452879845533 , -3.3983192486395333
3.2499673521017614 , -3.690202682272488
3.294921909324175 , -3.633458289963319
5.771740395327402 , -4.826745041211899
2.124274038070884 , 1.625100463461373
2.118771436133985 , 1.6597198924953576
3.206140160956744 , -3.8013455532138174
3.0141197449764485 , -3.9599954197239864
3.1254351999112986 , -3.4734702544387788
2.363195845915979 , -10.883749494708699
6.1240666741845935 , -4.816256529281858
2.1724754009205354 , -11.11145054192703
2.666819067233079 , -4.15038168864228
2.194834737367191 , 1.7255771577052748
2.4589461812146327 , -11.008126782756847
9.561394297056808 , -5.024004781361404
2.2423473428159975 , 1.3928169466948235
5.733570055332621 , -4.999906717811609
9.3252025426008 , -4.48631582363493
1.9838637414563376 , 1.2959254457347298
4.351398060323882 , 1.1619202692867552
5.638018283239817 , -4.833992849791324
3.358834464309915 , -3.8832303937797583
3.2661310847470424 , -3.9224248462409914
1.9446515019864026 , 1.1038681139980002
5.926233805474067 , -4.984912724695933
2.0465880158386685 , 1.5421872074127776
9.537407348377258 , -4.815385442939453
9.760770347557223 , -4.8028299290781575
1.7215265725773852 , 1.7055724288287286
1.9887874688885567 , 1.2032308471386983
5.980882389409496 , -4.904032217236096
2.6059787495910385 , -11.021212488149793
9.575317492340183 , -5.035443980875542
1.9631789360583642 , 1.7719804165123867
9.563649768261774 , -5.427037522600033
3.024564740148149 , -3.684659149109983
1.7595575542401347 , 1.617438721332673
3.367590588171674 , -3.725344728332349
2.8716703768531193 , -3.641731345709436
2.678535130925919 , -11.369561540011581
3.293081901250029 , -3.892392450867496
2.442377632245411 , -11.192224528435531
9.280455256327977 , -4.950212065751009
9.506340279605743 , -5.085498932212468
1.9652818271949197 , -11.27697000072542
2.962756956247511 , -3.926067966649291
3.2417863572137042 , -3.9248169460421285
5.857978765858684 , -5.113101923376529
4.421189446043209 , 1.6235424056424748
1.4575741754860507 , 1.667030658557896
9.458882325237756 , -4.697291616201317
2.7181770609451164 , -10.78787160402169
2.5556778486599327 , -10.949181489594585
9.123980506416556 , -5.267558668059342
2.78155539334524 , -11.444972865357512
3.1946094962996003 , -3.93349106946381
2.9619735508182385 , -3.9483525178123733
2.4096511180412366 , -10.852960464818597
1.9759102807878497 , 1.472285340125629
9.521337215713041 , -5.043458041925682
3.361123501106415 , -4.022234716051461
2.4719846406701045 , -10.835297444613145
3.3869847890218114 , -3.949127451701204
3.263875938157809 , -3.1214235265386647
2.3668275462340196 , -10.894068058582153
4.61329990940169 , 1.2314051957517513
2.8701767060906684 , -3.989422041892194
5.935906194148412 , -4.845719667674791
2.4128086194826617 , -11.197974243503012
3.2341667930744924 , -3.712649115917721
3.0278291087985014 , -3.903171471150915
9.364502445987531 , -5.1599576282057384
2.63392954392748 , -11.122894175753038
2.9101386168387204 , -3.683238691092712
5.655691698476385 , -4.610860744345095
2.996191508379538 , -3.206820933920804
9.572213756949928 , -5.432240369572051
3.4269250188385776 , -4.154211861311618
3.3445742874917963 , -3.745322166881147
1.646953252206586 , 1.7067091538842307
2.4824324629436436 , -11.190181744619414
2.328209848941694 , -11.025080194344643
3.1231128363682688 , -4.177239528172995
6.183844285467973 , -4.778553910081607
9.742659057116164 , -5.147663346779646
2.0968431632678 , -11.010245652249605
5.943034830183272 , -4.827692238912617
5.84183517030638 , -5.022235361776068
3.008550324879841 , -3.7748968021626474
2.412088679557823 , -10.86029238731014
3.003538546868503 , -3.7420516716720114
3.0794007043194673 , -3.821402803303765
2.28412414437683 , -11.084854856968814
5.8393933922297006 , -4.999547737825097
3.304616402871606 , -3.8788703175866424
2.66382215480819 , -10.96254130888966
9.41542579418142 , -4.710773039051995
9.469022963463477 , -4.993797745843068
1.964033532396068 , 1.5544903490099176
3.106345013958845 , -3.564275942145972
5.02702805054318 , 1.6457592470368962
3.251161865986323 , -3.816490578407274
2.329446767174015 , -10.716757620738134
9.352384468639801 , -4.7899912546715235
2.454559513889495 , -11.240986487174176
4.462128110516279 , 1.4490153967270174
