@RELATION Points

@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE z NUMERIC

@DATA
5.281273876512817 , 18.0460427918994 , -4.757860875783574
5.037914896603854 , 18.2547705192977 , -5.6103203266473285
-0.5724338144738621 , 9.026859998074631 , -10.558095483552336
5.351034909928545 , 18.35911465707089 , -5.29345258226923
1.4378577202250984 , 7.032478009857184 , -3.882814824498321
5.333314725241177 , 17.84991644636432 , -5.564507409861391
1.6296565655330963 , 7.159395880106622 , -3.77429594612053
1.485905502840547 , 7.25227814354303 , -3.9920820360387004
5.012591918436353 , 18.085106496354207 , -5.08915463669396
1.5580421263530224 , 7.331108536089962 , -3.9740099514453933
-0.859379178771025 , 8.548164678394475 , -10.509322267195627
-0.49090281488355925 , 9.311769801367284 , -10.790165847040576
1.6898634685853577 , 7.024098214272515 , -4.126278583638172
-0.6469069598197852 , 8.65023670363878 , -10.702690493455668
1.9588287243758558 , 5.8746934145977185 , 1.6828113882067164
-0.9992160160762653 , 8.75370274331156 , -10.865627715532924
7.710063092882752 , 7.769336908908537 , -1.414032835674015
-0.7442444565605273 , 9.126638518035774 , -10.65226325673008
7.654502125250334 , 7.7581129089353915 , -1.849214954392182
2.317429838934196 , 6.495333725744491 , 1.4371775076801607
5.023554293650884 , 18.224654727289263 , -5.389097893820372
-1.0242647852597766 , 8.976033449182216 , -10.651882507550702
1.6227139446565244 , 7.008200654366439 , -3.9526068781624417
-0.43602977889456196 , 9.037136646638974 , -10.582698781908023
1.30183501854583 , 7.2152130990813905 , -4.229347049298582
5.155854856489154 , 18.487129369463815 , -5.680661902616856
5.350995316165081 , 17.907509637654307 , -5.281705675775383
8.113410891970341 , 7.491022602270119 , -0.7644220225313134
1.9055739315992724 , 11.519346331643955 , -4.836161442934282
5.3706178424532265 , 17.84164353337107 , -5.665453813511371
1.266312264576002 , 7.314035417812278 , -4.070839544082656
1.6268509184740965 , 11.704632884028102 , -4.860147336672512
1.2089808197530545 , 6.955005516000343 , -4.2619953253421805
1.984924682745552 , 11.017748207176918 , -4.698119861067775
2.2638125237325983 , 6.25718813734124 , 1.681531839580332
-0.8163058355442703 , 9.150363326939672 , -11.016753978113842
1.2224287654497565 , 6.949774256542431 , -4.161041281400735
5.300177320479397 , 18.189598839404763 , -5.304889042064885
-0.7197967173478053 , 8.939858874926466 , -11.259203269021686
1.4083188045166004 , 7.109968931296416 , -4.103085076373297
-0.6889149410607629 , 9.034058678324909 , -11.037362537375424
2.4196311268223347 , 11.078812166904683 , -4.845645703514905
1.2468570287684295 , 7.020015471722082 , -4.093410359720874
5.200162220492037 , 18.30133028222048 , -5.655449929579191
5.081296515588883 , 18.182468071587518 , -5.067080336363156
7.696284485699131 , 7.695940633517921 , -1.52911330172069
1.7307707824896261 , 11.2338542330721 , -4.856296275257289
-0.7493028448894803 , 9.072593489592833 , -10.849741576211956
1.8636922048649924 , 11.433873848301223 , -5.012365671789582
1.5899666113742612 , 7.123277170114109 , -4.303095354849971
1.910625011001621 , 7.093536744100897 , -3.8336115484563575
1.5059481957064018 , 7.19300764846172 , -3.71141995197435
1.3066549303609227 , 7.005260969703357 , -3.900191657013571
-0.5999105433299357 , 9.036455012214894 , -10.563462694989374
1.5369165876975612 , 6.966449460709612 , -3.8639475714379166
2.107728581819836 , 11.57053337946757 , -4.379991250125616
1.6791042384190042 , 6.824754017489838 , -3.6943520017413545
-0.8994269451632129 , 8.781428513007572 , -10.415766278290242
7.701784690647333 , 7.888872519643663 , -1.5787878421990404
2.0936231625828707 , 11.321138761883493 , -4.639970974140401
-0.7193444511684901 , 9.211666623113029 , -10.752550050462858
1.6706027301984758 , 7.002727925235709 , -3.5839939577324285
5.266951352147962 , 18.004721086364796 , -5.696503116501184
-0.6444081377608326 , 8.769008011547552 , -10.997958075053667
-0.13458294645378466 , 9.060937479713747 , -10.880416729042757
1.6187833325833796 , 6.985997935567967 , -3.6122087174141697
7.72009985941947 , 7.736050302178411 , -1.523903508886824
1.5199554384864795 , 6.893354122626359 , -3.6917422728745395
7.669873883330917 , 7.6279667216309495 , -1.2936974836281774
-0.7676324622682176 , 9.271830128185002 , -11.160694302928032
1.2446669878307939 , 7.137939304807856 , -3.9821322159979458
2.0262645342800827 , 5.592197883550999 , 1.6664738814967432
5.269031441908561 , 18.004691146181745 , -5.5418403213994285
2.3889175720510107 , 11.211150593167172 , -5.047612268234451
1.2944173483105317 , 7.200953581570624 , -3.8627029033198754
2.124486365913593 , 11.476077178716116 , -4.753919502558277
1.6752557409971924 , 7.17250818409571 , -4.050454204916718
7.4563675590502605 , 7.327597584430034 , -1.4010326636523853
1.1179442427549513 , 6.683195548258481 , -3.8467667686475218
1.6373679408618873 , 7.003030970987483 , -3.858551480183877
1.7845155650662086 , 7.197013734554156 , -3.835164983245546
7.948732613146043 , 7.964549488442213 , -1.750673821914818
-0.8466000237879372 , 8.633386984438703 , -10.717846036337303
-0.8966061449090605 , 9.003231360955638 , -10.957088924089213
-0.6936654642899616 , 9.252877233523657 , -10.757194301435018
7.350948021427176 , 7.664421271174265 , -1.3619760601766613
5.485961213678733 , 18.101105412675725 , -5.632118211696234
1.1194230330479886 , 6.882252635996723 , -3.681206771878737
1.1398847752897197 , 7.0300914482413965 , -4.195609562343202
1.3156832162387453 , 7.380230748324765 , -3.919677219403017
1.3755518204064878 , 6.708683808769649 , -3.7116894557699878
-0.7506211636614559 , 8.62334176932468 , -10.75476676664046
1.34574568895565 , 7.067965865221641 , -3.934018138192791
8.02513397431611 , 7.441428775933825 , -1.508063746676381
5.61666582685805 , 17.886241786240227 , -5.491011323971296
-0.9196751170397224 , 8.773885852947348 , -11.02538902961607
1.369994113319122 , 7.151274980830194 , -3.932574774055647
1.846359676527639 , 7.36560044272246 , -3.89121422007061
1.9546040815863872 , 11.723203182298633 , -4.375339244223623
1.4940468433597986 , 7.166834678535301 , -3.9128468209551404
5.4735304271019 , 18.244446662288194 , -5.399258030968747
1.460877749511026 , 7.136665898633673 , -3.9706200378893333
-1.1727272417407533 , 9.186521381504374 , -11.304841136194321
1.1584362302972047 , 7.164989128426176 , -4.202827483447458
1.8869219239735273 , 7.171030438015602 , -3.9337613521092596
1.3845499781931685 , 7.009909890611658 , -3.7494007065892148
1.2536321910568446 , 7.270320929225726 , -3.930588805155306
1.643653712686011 , 6.759722900639692 , -4.017926431199981
-0.7444244418856572 , 9.026213591462996 , -11.107159264870468
1.5073622484409004 , 7.131599155440242 , -3.9250864062374795
1.3334561156649616 , 7.538300863550826 , -3.8210985786677805
8.235554020246335 , 7.480818747080638 , -1.5964230715450798
2.259144334424106 , 10.924333789889772 , -4.558748111225842
-0.5902397491269025 , 9.274651724820826 , -11.016056892288512
1.2975563134428878 , 7.062936356611495 , -3.8475348766706876
1.437712879065263 , 7.102479977308923 , -3.760605437792894
2.0523366582317273 , 11.285581322905507 , -4.857848604062374
1.3394427503316748 , 7.1443480492333435 , -4.424333882826207
-0.3491910064127275 , 9.133526229307671 , -10.766386930490128
5.385172453628636 , 18.002617025282465 , -5.786342870911834
-0.7121658214500934 , 9.304401579851755 , -10.548156796210828
1.5061758291083223 , 7.187718897927421 , -3.950630188873514
1.7836388299005064 , 6.9837011509480185 , -4.100733009778692
1.4831655152562189 , 7.303411465581924 , -4.227289879466596
5.571955448535966 , 17.919125536978218 , -5.145678819586472
1.3032941946674526 , 6.922866827467485 , -3.5245716840516073
-1.0401184872447857 , 8.599622591858143 , -11.003916608778368
-0.8276740886996568 , 8.878493903188032 , -10.728451751218696
4.85157633702045 , 18.058142721406234 , -5.425824852416073
1.322598934726122 , 6.346197636155036 , -3.9749195372837045
1.0922976596206073 , 7.263623300821674 , -3.988463470786898
-1.058694472663661 , 8.708207961762314 , -10.944234328425404
7.868156656481011 , 7.728690793799947 , -1.5190389080140996
7.325434413790586 , 7.47231092683378 , -1.4385826190167315
1.4369826867990514 , 6.959200525740853 , -3.876179326258336
1.5580892454894777 , 7.377131816330458 , -4.126228780938568
-0.44725017664021216 , 9.085224439284643 , -10.713250552461334
5.6036013548519605 , 18.44400617577581 , -5.306504854384524
1.4202386043894952 , 7.284024050155118 , -3.896688673204823
8.092367175693196 , 7.867418709192124 , -1.425497645110399
1.652717194801037 , 6.999961514448476 , -3.915100308271712
1.165124221322224 , 7.094261591831719 , -4.0526107279116035
-0.6759901557422998 , 8.962175339829754 , -10.968026936495226
1.888625715076779 , 11.414032207796678 , -4.831645999659125
5.2508231134259695 , 18.363213077183104 , -5.498780315675929
1.143978223362983 , 7.029547993604296 , -3.4806293601285
1.2849392844233773 , 7.168631627839051 , -3.987962520708306
7.758091034138756 , 7.334617208654453 , -1.5731633664716131
1.550855542996654 , 6.942508854947586 , -4.108642776412696
7.532158380038988 , 7.839793474725633 , -1.3107535508018646
1.2644887258374815 , 7.2930445889271915 , -3.9310792585403473
-0.7817679915505804 , 9.22808137747173 , -10.947957352900382
5.301655733463938 , 18.217987031521847 , -5.280556810119791
5.022624895157797 , 18.07381912528425 , -5.515189260990676
1.3912389248754176 , 6.875546779982215 , -3.8943001475407226
5.182255257736548 , 18.562020208618357 , -5.485498429588167
1.4857869639151033 , 7.053990408829412 , -4.044752665878299
1.559578278346773 , 6.863529003691202 , -4.1632473898044555
2.0576126824440295 , 11.461093728756818 , -4.583076470277191
7.56160825536732 , 7.83584864498973 , -1.5526335189264078
1.2157285263589297 , 6.634689649392813 , -3.931163557583287
8.081343192127777 , 7.39252146085615 , -1.4491611397313227
7.379699822581117 , 7.496695139971444 , -1.149235159796854
7.471181962140021 , 7.60628999877677 , -1.779796860167484
-1.0503099008394594 , 8.95400782159445 , -10.879828548710288
-1.0299285803814004 , 8.876757722877976 , -11.116445220842314
5.421722630444916 , 18.367027070473785 , -5.1833516494815415
2.3082930325265347 , 6.23515616058894 , 1.7559728936605383
1.5289097169566899 , 6.843722511793286 , -3.7339804899238853
0.8464064762741201 , 7.187197543526886 , -3.802172566615714
-0.43261582478983085 , 8.985086434864588 , -10.766354135305983
-0.5226130929682387 , 8.892135917980232 , -10.738984208085956
1.7176172200026323 , 7.1666451718003525 , -3.7261373093736485
1.3347075727314006 , 6.819370788487614 , -3.5030729033726926
5.008976855143366 , 17.919595917347575 , -5.240470514034908
-0.9612258590080409 , 9.08093093635341 , -10.82120497754022
-0.7198982346658089 , 9.029538824253152 , -10.930638637583026
1.32391716824795 , 7.386598180564728 , -4.247415403902101
2.0374682479993993 , 11.192655972139649 , -4.801051276705035
1.6201705496241452 , 6.9395201683595324 , -3.8980863903356027
2.3347936968515572 , 11.382663994099552 , -4.158113725172318
8.220934511255575 , 7.966404305881847 , -1.3494966672047397
2.0020284268832724 , 11.270247335009804 , -4.506953927996616
1.6490192482774069 , 7.416127267086538 , -4.146583564934967
-0.9235926095154354 , 9.037605698470756 , -10.987543152847765
5.088422881837751 , 18.254403360998925 , -4.848593700472956
1.1487871542683588 , 7.237295431255528 , -3.925130395778832
1.795591794606969 , 7.200524371879801 , -3.68491414863255
1.521993820890013 , 6.911488840390886 , -4.2620386402018795
5.61432566096217 , 18.79568008696646 , -5.506123708980803
1.4682008102119763 , 7.070339217299775 , -3.7673291666797137
1.2432656250338663 , 7.041570503645154 , -4.096186213437059
1.4739167355118274 , 7.241574295978067 , -3.442053243303951
-0.7752383922876493 , 8.95542867301615 , -11.017138223808603
7.504948584500665 , 7.748423142392082 , -1.4780603685872444
5.434355730700435 , 18.212875252270297 , -5.4167551422055995
2.059373164721942 , 11.266466215719891 , -4.8423359911686426
-0.9721286094959127 , 9.128833350675652 , -10.944716875869148
1.8107059824671756 , 7.061832324241604 , -4.054463926578492
2.761103763334016 , 6.4075276742927905 , 1.974942872015542
-1.0314876185022464 , 8.988680570128967 , -10.93592223582735
1.6670003441275478 , 7.345130638839323 , -4.026636239115708
-0.4653834059268813 , 8.495887866787186 , -10.930920865754077
1.3376491886453423 , 7.444652567862072 , -3.699364221962864
-1.1172145552875967 , 8.908456295662923 , -10.749160903731422
7.7363458985268405 , 7.846756421006987 , -1.4789731515013633
5.27285178764593 , 18.315332668968253 , -5.686475217260984
1.5240607726933095 , 7.066748762626812 , -3.898518400866507
1.7071564269599144 , 7.155799670421805 , -3.838188042706011
1.1792597593320087 , 7.098268267524325 , -3.8677548014116794
7.7063052423286145 , 7.723673323923318 , -1.6698238830902454
1.0346195846969446 , 6.913247980768978 , -3.8565295279092666
1.6506002638682324 , 7.036081249858137 , -3.932740425452479
-0.818245394021726 , 8.864117167111594 , -10.875320472250152
1.6432422614762396 , 7.105775128015178 , -3.8891674923588737
5.397069213431428 , 18.303683390179074 , -5.671415823878893
5.270497124321981 , 17.957029248739186 , -5.288427590554539
5.583423967570517 , 18.1321150477806 , -5.248719165627366
5.55519220466082 , 18.045734757835575 , -5.602454610786217
5.415276407344375 , 17.913068303842998 , -5.458256792643481
7.76246932304585 , 7.700206013064454 , -1.7251152271835748
7.796963302904941 , 7.860940575762442 , -1.7109499563009027
5.151972086261809 , 18.126230882077664 , -5.161083646546126
1.5512770530443556 , 6.5573834430032765 , -3.681851468738608
2.169142907084204 , 11.225309949772997 , -4.689160979447977
1.171031742249771 , 7.244002351533643 , -3.8612316712054824
1.3396865102975584 , 6.881542416074628 , -4.007872097086897
1.4247716586387658 , 7.084365166016546 , -3.851463653702
1.6852770609986174 , 6.828723596357842 , -3.9315400433278005
0.9851744000543292 , 7.235007701473983 , -3.7759642667237587
1.6292591332528674 , 6.903046487128967 , -3.74840948618947
1.8022510303202635 , 7.235099215123345 , -3.8358391092474133
5.370593482151731 , 17.80979943022904 , -5.506355299898502
-0.7651057432731794 , 8.978453715723106 , -10.95896589902374
-0.6770744737523404 , 8.977766740696458 , -11.25015536098859
7.867889634911665 , 8.167692234014755 , -1.1279168653122786
-1.1043263710551128 , 9.056974028044365 , -11.172030732657444
1.104377194141061 , 7.287503022120175 , -4.199974506472149
1.5201047080133467 , 7.278159084239773 , -3.7833417100058333
7.478939313797352 , 7.4251483997293395 , -1.721344362933701
1.6793006981669119 , 11.21807637320208 , -4.860699425560595
1.33522445722542 , 7.18776064967059 , -4.169203677260256
1.1560803767171097 , 7.214161065581861 , -3.80968656219144
1.3691013801433431 , 6.9328109605843595 , -3.383458282015128
-0.6269107038428734 , 8.493162968203993 , -11.200523715183463
1.3970282746550104 , 7.291364763574663 , -3.4250678433703903
7.830215925787427 , 7.354397723126875 , -1.5205033942918922
5.363260181984662 , 18.244337645777062 , -4.922180568196788
1.5031931730549517 , 6.906615672951057 , -3.8190236363067345
5.501517980149999 , 17.98451260490881 , -5.4826641544680905
1.3731830600892692 , 7.125875695483916 , -3.661013921093158
-0.9655381561555032 , 8.60135147984171 , -10.791352224678283
1.563511043539568 , 7.402052066152059 , -3.871876322228829
1.1934776121729918 , 7.032077258366595 , -4.137793040662748
-0.5750920445744259 , 8.93403752181409 , -10.991210502144526
-0.8240104813984743 , 9.07790406087339 , -11.023366546003611
1.3912225024854539 , 6.934821927409141 , -3.797181161289265
1.5877265305981392 , 6.8663944100092245 , -3.892752099692925
-0.7642726113663583 , 9.210417402049021 , -10.760375236218236
1.381956292849229 , 7.291916839369369 , -3.977973152249044
5.989771426691727 , 18.160251551210337 , -5.159118642747084
1.9611929376868038 , 10.947042829478015 , -4.834899818561349
2.1384005257461722 , 11.435253579869912 , -4.509657112027988
1.4057707227779588 , 7.147360678727857 , -3.6791461975541284
1.6643935386076776 , 11.769154566156448 , -4.910447713676842
1.3914809910143389 , 6.892670242252194 , -3.9592994873364433
1.3310922529567966 , 7.442456821033032 , -3.781334223804182
2.087106414038045 , 6.392970840043252 , 1.7690712666204231
1.6598672586475542 , 6.9499499929967286 , -4.4028399573491654
1.9880629681070388 , 11.24303346069702 , -4.523240124812651
-0.5468666362528984 , 8.996656991119181 , -10.643073582378157
5.562362857716195 , 18.43654328335653 , -5.441407144476192
-0.9380443221684984 , 8.91398984651236 , -10.862949328413851
1.582188261486774 , 7.323682079061376 , -3.851508848668218
-0.8776849988011866 , 9.39169949801813 , -11.098839500290282
7.599329057753994 , 7.646873241321627 , -1.5326195537114868
-0.32365470130628693 , 8.913075146890165 , -10.895660388359193
-0.9483713163630769 , 8.98209810929333 , -11.010227971566502
5.253608297590998 , 18.386761929951764 , -5.1027162332283575
5.778263142913192 , 17.943072931997936 , -5.4627676383048005
1.562013105716946 , 7.041798671984834 , -3.8617619549349764
7.688866035270166 , 7.347455902281856 , -1.1940928094613668
1.2448182259755778 , 7.2045954521278555 , -4.049832307875725
5.138589958180296 , 18.378292105436543 , -5.155642486026125
5.104302372313925 , 18.03483424237296 , -5.515039921321129
2.1340622929633866 , 6.194188139128139 , 1.770285539949938
-0.7467378046142488 , 9.112329012343498 , -10.771370600564802
-0.7941386447069472 , 8.969206401211904 , -11.019774531732207
2.361261424769804 , 11.518991637715253 , -4.225105578585341
1.70725742255858 , 7.054053079506184 , -3.9380745394366072
1.3792056800040873 , 6.838713602689911 , -3.982259364572812
-0.433011362387995 , 9.094084159134754 , -11.126774602593882
1.6860344746262728 , 7.317252617253807 , -4.057470406325513
2.3199368286334026 , 10.9185689707048 , -4.926721469460789
2.110979312704166 , 11.389397996505709 , -4.523625913892284
1.3195656586473596 , 6.747101930146554 , -3.819346375912657
1.3531685815955738 , 7.053205183197826 , -3.8305046810897
1.246159154012384 , 7.2415756179420665 , -3.934772594962292
-0.875561238907711 , 9.072110639858277 , -10.812624622387673
-0.8630841436044829 , 8.941252911484218 , -11.000605047204497
-0.6919864244049163 , 8.954156898315134 , -11.209537501383565
7.630163126561063 , 7.940279139554949 , -1.5264266050545388
-0.8853252922916053 , 9.203196082650273 , -11.232791393790965
5.05113362615037 , 18.05629135040898 , -5.351907644989134
-0.5942338623769812 , 8.852583962561862 , -10.686526429666658
1.5024820758939965 , 7.026873680926078 , -3.8538643915197546
1.5947566645869462 , 6.988587070504687 , -4.013623645191302
1.4107385052523496 , 7.307948335949709 , -3.936355234104916
7.490906881409913 , 7.456796344966732 , -1.3686944377599053
1.3312035951505823 , 7.1584792988321135 , -4.07130104619424
2.298448914379738 , 6.094220548890368 , 1.7513577731371466
-1.2161645368349565 , 9.095863946833001 , -10.547544824789084
1.4435984456311541 , 7.3123405810031255 , -3.806671792147725
-0.5253147396929718 , 9.177187019681162 , -11.184913807907394
5.241371845931166 , 18.170542112281286 , -5.270497809078622
1.2523613312814275 , 6.997418349933426 , -3.767141247792353
1.5623857098637701 , 7.107823853940629 , -4.096363354058787
2.2377629975782245 , 11.246220611477044 , -4.911220818267999
1.3676384157633208 , 7.028266815135275 , -3.6594811253256054
1.4067177100292985 , 7.309224688855066 , -3.769107707772297
2.2622067032236064 , 5.782359791986584 , 1.798111766868919
-0.729011029114278 , 9.363415006972602 , -11.126192578576568
2.2985224961533626 , 5.852778699643942 , 1.6114186290301793
1.542255504659679 , 7.123111442838666 , -4.110526164925892
1.5200467354111151 , 7.164883914102871 , -3.8018591997492424
-0.6365272790276599 , 9.117435084922263 , -10.728300294861523
1.2073500012240928 , 7.2567824805490035 , -3.742316091491147
-1.0657643386596727 , 8.893442837117426 , -10.570378936053093
7.928426129640002 , 7.8526444973394005 , -1.733248690581056
